"Series","Series.Name","Season","Episode","IMDB.Ranking","Title","Star.date","Air.date","Bechdel.Wallace.Test","Director","Writer.1","Writer.2","Writer.3","Writer.4","Writer.5","Writer.6","Female.Director","Female.Writer.1","Female.Writer.2","Female.Writer.3","Female.Writer.4","Female.Writer.5","Female.Writer.6","Executive.Producer.1","Executive.Producer.2","Executive.Producer.3","Co.Executive.Producer.1","Co.Executive.Producer.2","Co.Executive.Producer.3","Producer.1","Producer.2","Producer.3","Producer.4","Co.Producer.1","Co.Producer.2","Co.Producer.3","Co.Producer.4","Co.Producer.5","Associate.Producer.1","Associate.Producer.2","Supervising.Producer.1","Supervising.Producer.2","Supervising.Producer.3","Co.Supervising.Producer.1","Co.Supervising.Producer.2","Line.Producer","Coordinating.Producer","Consulting.Producer.1","Consulting.Producer.2","Female.Executive.Producer","Female.Co.Executive.Producer","Female.Producer","Female.Co.Producer","Female.Associate.Producer","Female.Supervising.Producer","Female.Co.Supervising.Producer","Female.Line.Producer"
"TOS","The Original Series",2,17,7.9,"A Piece of the Action","4598","12/1/68",FALSE,"James Komack","David P. Harmon","Gene L. Coon",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,18,7.7,"The Immunity Syndrome","4307.1","19/1/68",FALSE,"Joseph Pevney","Robert Sabaroff",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,19,7,"A Private Little War","4211.4","2/2/68",FALSE,"Marc Daniels","Don Ingalls","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Gene L. Coon",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,20,7.6,"Return to Tomorrow","4768.3","9/2/68",FALSE,"Ralph Senensky","John T. Dugan",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,21,7.7,"Patterns of Force","2534","16/2/68",FALSE,"Vincent McEveety","Gene Rodenberry",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,22,7.7,"By Any Other Name","4657.5","23/2/68",FALSE,"Marc Daniels","D. C. Fontana","Jerome Bixby",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,23,6.3,"The Omega Glory","Unknown","1/3/68",FALSE,"Vincent McEveety","Gene Rodenberry",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,24,8.1,"The Ultimate Computer","4729.4","8/3/68",FALSE,"John Meredyth Lucas","D. C. Fontana","Laurence N. Wolfe",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"John Meredyth Lucas",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,25,7.3,"Bread and Circuses","4040.7","15/3/68",FALSE,"Ralph Senensky","Gene L. Coon","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Gene L. Coon",NA,NA,NA,NA,NA,NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",2,26,7.7,"Assignment: Earth","Unknown","29/3/68",FALSE,"Marc Daniels","Gene L. Coon",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Gene Rodenberry",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,1,5.7,"Spock's Brain","5431.4","20/9/68",FALSE,"Marc Daniels","Gene L. Coon","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,2,8.6,"The Enterprise Incident","5027.3","27/9/68",FALSE,"John Meredyth Lucas","D. C. Fontana",NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,3,6.9,"The Paradise Syndrome","4842.6","4/10/68",FALSE,"Jud Taylor","Magret Armen",NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,4,5.3,"And the Children Shall Lead","5029.5","11/10/68",FALSE,"Marvin J. Chomsky","Edward J. Lasko",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,5,7.1,"Is There in Truth No Beauty?","5630.7","18/10/68",FALSE,"Ralph Senensky","Jean Lisette Aroeste",NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,6,7.4,"Spectre of the Gun","4385.3","25/10/68",FALSE,"Vincent McEveety","Gene L. Coon","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,7,8,"Day of the Dove","Unknown","1/11/68",FALSE,"Marvin J. Chomsky","Jerome Bixby","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,8,7.3,"For the World Is Hollow and I Have Touched the Sky","5476.3","8/11/68",FALSE,"Anton Leader","Hendrik Vollaerts",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,9,8.2,"The Tholian Web","5693.2","15/11/68",FALSE,"Herb Wallerstein","Judy Burns","Chet Richards",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,10,6.7,"Plato's Stepchildren","5784.2","22/11/68",FALSE,"David Alexander","Meyer Dolinsky",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,11,7.5,"Wink of an Eye","5710.5","29/11/68",FALSE,"Jud Taylor","Arthur Heinemnn","Gene L. Coon",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,12,6.7,"The Empath","5121.5","6/12/68",FALSE,"John Erman","Joyce Muskrat",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,13,7.3,"Elaan of Troyius","4372.5","20/12/68",FALSE,"John Meredyth Lucas","John Meredyth Lucas",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,14,7.1,"Whom Gods Destroy","5718.3","3/1/69",FALSE,"Herb Wallerstein","Lee Erwin","Jerry Sohl",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,15,7.3,"Let That Be Your Last Battlefield","5730.2","10/1/69",FALSE,"Jud Taylor","Oliver Crawford","Gene L. Coon",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,16,6.7,"The Mark of Gideon","5423.4","17/1/69",FALSE,"Jud Taylor","George F. Slavin","Stanley Adams",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,17,6.7,"That Which Survives","Unknown","24/1/69",FALSE,"Herb Wallerstein","D. C. Fontana","John Meredyth Lucas",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,"Robert H. Justman",NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,18,6.3,"The Lights of Zetar","5725.3","31/1/69",TRUE,"Herb Kenwith","Shari Lewis","Jeremy Tarcher",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,19,7.6,"Requiem for Methuselah","5843.7","14/2/69",FALSE,"Murray Golden","Jerome Bixby",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,20,5.6,"The Way to Eden","5832.3","21/2/69",FALSE,"David Alexander","D. C. Fontana","Arthur Heinemann",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,21,7.2,"The Cloud Minders","5818.4","28/2/69",TRUE,"Jud Taylor","Magret Armen","David Gerrold","Oliver Crawford",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,22,6.9,"The Savage Curtain","5906.4","7/3/69",FALSE,"Herschel Daughtery","Arthur Heinemnn","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,23,8.4,"All Our Yesterdays","5943.7","14/3/69",FALSE,"Marvin J. Chomsky","Jean Lisette Aroeste",NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TOS","The Original Series",3,24,7,"Turnabout Intruder","5928.5","3/6/69",TRUE,"Herb Wallerstein","Arthur Singer","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Fred Freiberger",NA,NA,NA,NA,NA,NA,NA,NA,"Edward K. Milkis","Gregg Peters",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,1,7,"Encounter at Farpoint","41153.7","28/9/87",TRUE,"Corey Allen","D. C. Fontana","Tracy Torme","Gene Rodenberry",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Edward K. Milkis",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,2,7,"Encounter at Farpoint","41153.7","28/9/87",TRUE,"Corey Allen","D. C. Fontana","Tracy Torme","Gene Rodenberry",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Edward K. Milkis",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,3,6.6,"The Naked Now","41209.2","5/10/87",TRUE,"Paul Lynch","D. C. Fontana","John D. F. Black","Johnny Dawkins",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,4,5.3,"Code of Honor","41235.25","12/10/87",FALSE,"Russ Mayberry","Katharyn Powers","Michael Baron","Johnny Dawkins",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,5,6.4,"The Last Outpost","41386.4","19/10/87",TRUE,"Richard A. Colla","Herbert Wright","Richard Krzemien","Tracy Torme",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,6,7.6,"Where No One Has Gone Before","41263.1","26/10/87",FALSE,"Rob Bowman","Diane Duane","Michael Reaves","Johnny Dawkins",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,7,6.4,"Lonely Among Us","41249.3","2/11/87",FALSE,"Cliff Bole","D. C. Fontana","Michael Halperin","Tracy Torme",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,8,6.1,"Justice","41255.6","9/11/87",TRUE,"James L. Conway","Worley Thorne","John D. F. Black","Tracy Torme",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,9,6.9,"The Battle","41723.9","16/11/87",FALSE,"Rob Bowman","Herbert Wright","Larry Forrester","Tracy Torme",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,10,7,"Hide and Q","41590.5","23/11/87",FALSE,"Cliff Bole","Maurice Hurley","Gene Rodenberry","Tracy Torme",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,11,6.3,"Haven","41294.5","30/11/87",TRUE,"Richard Compton","Tracy Torme","Lan O'Kun","Gene Rodenberry",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,12,7.4,"The Big Goodbye","41997.7","11/1/88",FALSE,"Joseph L. Scanlan","Tracy Torme","Gene Rodenberry",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"D. C. Fontana","Peter Lauriston","Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,13,7.8,"Datalore","41242.4","18/1/88",FALSE,"Rob Bowman","Robert Lewin","Maurice Hurley","Gene Rodenberry",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"Peter Lauriston",NA,"Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,14,5.8,"Angel One","41636.9","25/1/88",TRUE,"Michael Ray Rhodes","Patrick Barry","Tracy Torme","Gene Rodenberry",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"Peter Lauriston",NA,"Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",1,15,7.6,"11001001","41365.9","1/2/88",FALSE,"Paul Lynch","Robert Lewin","Maurice Hurley","Tracy Torme",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gene Rodenberry",NA,NA,NA,NA,NA,"Maurice Hurley",NA,NA,NA,"Robert Lewin","Herbert Wright",NA,NA,NA,"Peter Lauriston",NA,"Rick Berman","Robert H. Justman",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
